account_number,customer_id,branch_id,account_type_id,balance,open_date,account_status,last_transaction_date
100000019099,11900,69,3,228045,2021-01-16,Active,2024-04-17
100000019100,11901,32,1,292210,2017-08-16,Active,2023-06-11
100000019101,11901,55,1,66939,2022-05-18,Active,2025-03-19
100000019102,11902,34,1,139876,2024-08-28,Active,2024-12-27
100000019103,11903,7,1,113718,2026-03-29,Active,2026-05-02
100000019104,11903,68,2,881260,2017-12-03,Active,2023-06-05
100000019105,11904,94,1,95373,2020-08-04,Active,2024-08-12
100000019106,11905,48,1,217850,2021-08-15,Active,2024-03-07
100000019107,11906,26,1,6402,2024-09-09,Active,2025-03-31
100000019108,11906,22,4,1003563,2024-04-29,Active,2025-04-07
100000019109,11907,36,1,95668,2018-03-28,Active,2025-03-15
100000019110,11907,97,1,173374,2021-09-23,Active,2023-03-25
100000019111,11908,108,1,78028,2023-06-23,Active,2024-08-08
100000019112,11909,22,1,215794,2022-10-01,Active,2026-03-26
100000019113,11910,26,1,8190,2020-05-07,Active,2021-02-01
100000019114,11910,103,1,38593,2017-02-19,Active,2024-11-04
100000019115,11911,22,1,11447,2023-04-15,Active,2025-09-17
100000019116,11911,15,1,203039,2017-11-09,Active,2019-12-17
100000019117,11912,110,1,256276,2022-06-09,Active,2022-12-16
100000019118,11912,25,3,186360,2025-10-14,Active,2025-12-23
100000019119,11913,19,1,280542,2024-07-02,Active,2026-07-02
100000019120,11914,66,1,236666,2023-07-20,Active,2025-08-06
100000019121,11915,50,1,282933,2018-11-12,Active,2024-12-10
100000019122,11916,89,1,213383,2020-01-06,Active,2024-03-15
100000019123,11917,119,1,248355,2020-05-23,Active,2025-08-15
100000019124,11918,101,1,255616,2021-06-21,Active,2026-05-02
100000019125,11919,94,1,157426,2019-06-28,Active,2022-07-12
100000019126,11919,63,1,215419,2020-01-31,Active,2026-03-08
100000019127,11920,62,1,220100,2024-10-08,Active,2025-09-16
100000019128,11921,43,1,110666,2020-07-30,Active,2023-12-01
100000019129,11922,68,1,293095,2026-06-25,Active,2026-06-30
100000019130,11923,97,2,1391732,2023-05-04,Active,2024-07-05
100000019131,11924,65,3,166374,2022-02-02,Active,2022-10-01
100000019132,11925,26,1,245855,2023-01-04,Active,2024-02-18
100000019133,11925,4,1,279269,2020-02-10,Active,2020-08-11
100000019134,11926,41,1,164109,2018-05-29,Active,2024-03-02
100000019135,11926,2,1,224273,2016-10-30,Active,2020-12-13
100000019136,11926,6,1,24981,2021-11-09,Inactive,2024-02-29
100000019137,11927,16,1,191193,2018-01-04,Active,2019-04-30
100000019138,11927,67,1,11768,2022-02-23,Active,2026-05-30
100000019139,11928,37,1,225456,2020-08-24,Active,2025-09-06
100000019140,11928,73,1,87860,2018-06-28,Active,2021-09-14
100000019141,11929,72,1,49703,2019-02-26,Active,2020-12-04
100000019142,11930,47,1,231285,2017-09-19,Active,2024-04-04
100000019143,11931,47,3,235844,2024-07-05,Active,2024-12-24
100000019144,11931,4,1,61363,2018-04-24,Active,2022-07-08
100000019145,11931,1,4,2335496,2016-07-14,Active,2024-10-28
100000019146,11932,84,1,152177,2021-11-16,Active,2024-10-14
100000019147,11932,70,1,267054,2017-06-26,Inactive,2021-01-24
100000019148,11933,83,2,515594,2017-09-24,Active,2024-08-04
100000019149,11934,2,1,295255,2025-01-02,Active,2026-03-16
100000019150,11935,73,1,38840,2018-08-28,Active,2019-10-16
100000019151,11935,116,1,290069,2025-04-28,Active,2025-08-15
100000019152,11936,18,1,163221,2024-02-16,Active,2024-12-15
100000019153,11936,111,1,42512,2020-10-31,Active,2021-10-06
100000019154,11937,19,4,1518679,2026-04-10,Active,2026-05-30
100000019155,11937,94,2,1079295,2019-06-04,Active,2019-09-17
100000019156,11937,107,4,103367,2017-05-15,Active,2023-05-13
100000019157,11938,37,2,296042,2016-12-03,Active,2025-12-05
100000019158,11938,39,1,170844,2022-05-07,Active,2024-01-13
100000019159,11938,86,1,90385,2024-01-16,Active,2024-08-24
100000019160,11939,54,1,72597,2019-02-04,Active,2022-08-05
100000019161,11940,118,1,37436,2022-07-03,Active,2025-09-09
100000019162,11940,119,1,151126,2019-11-01,Active,2020-08-31
100000019163,11941,1,2,295037,2022-06-04,Active,2025-11-18
100000019164,11941,23,1,54586,2023-10-08,Active,2024-05-11
100000019165,11941,11,1,33802,2016-07-15,Active,2020-11-07
100000019166,11942,28,1,73803,2018-05-04,Inactive,2024-01-05
100000019167,11943,118,1,256997,2018-03-04,Active,2021-09-07
100000019168,11944,28,3,59155,2021-01-20,Active,2024-08-03
100000019169,11944,23,2,514744,2023-02-08,Active,2024-02-23
100000019170,11945,40,1,45992,2017-05-01,Active,2017-10-17
100000019171,11946,116,1,182549,2023-01-25,Active,2024-05-11
100000019172,11947,55,1,173281,2025-02-18,Active,2025-12-15
100000019173,11947,4,2,1238304,2021-01-07,Active,2021-08-28
100000019174,11948,119,1,178520,2017-12-16,Active,2022-06-29
100000019175,11948,26,1,17447,2020-12-23,Active,2023-04-17
100000019176,11949,67,1,53484,2020-05-26,Active,2025-02-01
100000019177,11950,56,1,62498,2018-04-07,Active,2020-04-24
100000019178,11951,86,1,259303,2025-03-10,Inactive,2026-05-16
100000019179,11951,25,3,130801,2017-10-24,Active,2024-01-26
100000019180,11951,12,1,144561,2021-12-03,Active,2024-10-20
100000019181,11952,70,4,231574,2018-08-12,Active,2024-03-27
100000019182,11952,57,3,135633,2019-05-21,Active,2025-11-30
100000019183,11953,119,1,278733,2024-03-26,Active,2024-12-25
100000019184,11954,93,1,242277,2024-11-01,Active,2024-12-26
100000019185,11954,36,1,37624,2025-11-14,Active,2026-04-28
100000019186,11955,87,1,297997,2021-05-17,Inactive,2023-06-05
100000019187,11955,73,1,48104,2018-04-02,Active,2021-02-02
100000019188,11955,103,1,214343,2018-11-23,Active,2022-10-12
100000019189,11956,91,1,80696,2021-05-26,Active,2024-08-07
100000019190,11956,111,1,33564,2024-06-30,Active,2024-09-30
100000019191,11957,75,1,107061,2022-05-27,Active,2025-11-10
100000019192,11957,33,3,65802,2017-01-18,Active,2021-07-09
100000019193,11958,64,1,68113,2023-06-29,Active,2024-05-28
100000019194,11958,25,1,53507,2023-05-31,Active,2026-03-16
100000019195,11959,85,1,231090,2019-11-08,Active,2025-03-16
100000019196,11960,98,4,3828662,2024-09-25,Active,2026-05-12
100000019197,11961,37,1,299537,2022-03-02,Inactive,2022-10-26
100000019198,11961,114,1,120047,2019-12-17,Active,2024-07-08
100000019199,11962,110,1,145231,2018-05-24,Active,2018-09-27
100000019200,11963,27,1,84329,2020-07-01,Inactive,2025-09-10
100000019201,11964,27,1,265115,2019-03-23,Active,2021-05-05
100000019202,11965,21,1,70955,2022-06-17,Active,2022-07-01
100000019203,11965,104,1,166955,2021-12-29,Active,2022-02-18
100000019204,11966,108,1,278415,2022-04-21,Active,2025-06-30
100000019205,11967,77,2,1464188,2019-04-11,Active,2023-08-31
100000019206,11968,100,1,132167,2016-07-22,Active,2017-08-20
100000019207,11968,20,1,110959,2020-03-10,Active,2023-01-29
100000019208,11969,47,3,24884,2026-02-06,Active,2026-05-07
100000019209,11969,60,1,121699,2023-07-15,Active,2024-12-16
100000019210,11970,87,1,8439,2020-02-25,Active,2023-08-28
100000019211,11970,72,1,19561,2023-10-01,Active,2024-02-21
100000019212,11971,24,1,153135,2026-01-05,Active,2026-06-09
100000019213,11971,99,1,163345,2026-05-20,Active,2026-05-30
100000019214,11972,75,2,577790,2017-11-20,Active,2019-09-23
100000019215,11972,34,1,103875,2017-10-24,Active,2025-08-20
100000019216,11973,10,1,226810,2018-03-11,Active,2023-09-10
100000019217,11973,103,1,293357,2016-08-14,Active,2017-07-11
100000019218,11974,109,1,278616,2025-08-15,Active,2025-08-15
100000019219,11974,83,1,41184,2025-02-05,Active,2025-04-15
100000019220,11975,88,1,42906,2020-05-13,Active,2025-10-15
100000019221,11975,62,1,113570,2017-02-03,Active,2025-07-17
100000019222,11976,61,1,181612,2020-10-17,Active,2022-11-06
100000019223,11976,34,4,1072841,2016-08-24,Active,2017-04-11
100000019224,11977,38,2,1453032,2023-09-17,Active,2025-04-15
100000019225,11977,71,1,251837,2017-10-02,Active,2024-06-30
100000019226,11978,11,1,8106,2018-06-22,Active,2025-03-07
100000019227,11979,72,4,3221293,2023-11-08,Active,2025-08-10
100000019228,11980,109,1,287661,2019-12-23,Active,2023-07-19
100000019229,11981,59,1,251939,2023-10-11,Active,2026-04-04
100000019230,11982,119,1,264362,2024-01-08,Active,2024-05-21
100000019231,11982,106,1,262858,2022-01-01,Active,2023-09-09
100000019232,11982,51,4,163616,2024-11-16,Active,2025-01-20
100000019233,11983,97,3,218528,2022-07-20,Active,2025-04-02
100000019234,11983,25,3,156954,2024-12-02,Active,2024-12-10
100000019235,11983,73,1,41612,2020-06-14,Active,2023-02-12
100000019236,11984,110,3,56363,2018-11-14,Active,2022-02-01
100000019237,11985,67,1,115812,2025-02-22,Active,2025-07-13
100000019238,11986,30,2,1242514,2021-11-02,Active,2026-05-08
100000019239,11987,59,1,277667,2019-08-29,Active,2019-10-04
100000019240,11987,113,2,882173,2018-11-17,Active,2021-09-11
100000019241,11988,51,1,238168,2023-11-18,Active,2026-01-12
100000019242,11988,18,2,1147157,2024-12-17,Active,2025-05-06
100000019243,11988,82,1,285602,2017-02-02,Active,2025-12-12
100000019244,11989,51,4,4650786,2020-06-21,Active,2021-02-16
100000019245,11989,32,1,89663,2024-05-28,Active,2026-04-26
100000019246,11989,98,3,168392,2021-08-15,Active,2026-04-04
100000019247,11990,39,1,43568,2019-06-18,Active,2025-11-23
100000019248,11990,42,3,226825,2021-06-18,Active,2022-12-14
100000019249,11990,69,1,80189,2026-05-23,Active,2026-06-27
100000019250,11991,116,1,124159,2019-02-16,Active,2025-08-11
100000019251,11991,53,2,523004,2025-09-03,Active,2026-02-06
100000019252,11992,67,1,276214,2017-07-02,Active,2019-12-09
100000019253,11992,11,1,210650,2024-11-09,Active,2025-05-25
100000019254,11993,17,2,1304084,2024-01-10,Active,2024-04-28
100000019255,11994,119,1,45627,2024-09-06,Active,2026-06-16
100000019256,11994,112,4,4787697,2022-05-23,Active,2022-08-09
100000019257,11995,23,1,298021,2017-06-23,Active,2017-07-17
100000019258,11996,44,2,887926,2025-08-31,Active,2025-11-06
100000019259,11997,74,1,165412,2025-10-21,Active,2026-05-20
100000019260,11998,70,2,987185,2023-06-09,Active,2025-06-19
100000019261,11999,34,1,218198,2019-10-29,Active,2021-05-02
100000019262,11999,4,1,50173,2021-07-06,Active,2024-04-28
100000019263,12000,70,1,36553,2023-06-24,Active,2024-01-11
100000019264,12001,6,2,467454,2025-01-08,Active,2026-03-11
100000019265,12002,85,2,389845,2026-05-02,Active,2026-05-25
100000019266,12003,50,1,147856,2023-07-09,Active,2024-04-05
100000019267,12004,93,2,1155576,2017-08-13,Active,2026-05-24
100000019268,12005,105,2,1052185,2019-03-26,Active,2019-07-30
100000019269,12005,1,1,181277,2017-07-10,Active,2018-10-02
100000019270,12006,53,1,111020,2022-01-07,Active,2025-01-08
100000019271,12006,64,1,158353,2024-11-06,Active,2026-04-23
100000019272,12007,107,2,1281479,2016-10-02,Active,2019-06-11
100000019273,12008,118,1,52947,2026-04-01,Active,2026-05-29
100000019274,12009,26,1,18723,2021-10-22,Active,2023-02-07
100000019275,12010,78,1,285058,2020-05-08,Active,2022-04-12
100000019276,12011,98,1,60518,2020-12-27,Active,2023-09-03
100000019277,12012,104,1,44541,2017-04-21,Active,2021-04-17
100000019278,12012,24,2,138708,2016-08-29,Active,2017-02-11
100000019279,12013,91,1,230410,2016-07-23,Active,2025-10-13
100000019280,12013,24,1,25471,2023-11-16,Active,2025-06-18
100000019281,12013,79,1,77794,2025-02-17,Active,2026-03-13
100000019282,12014,93,1,55756,2022-12-20,Active,2025-06-15
100000019283,12014,16,3,139590,2017-07-26,Active,2019-02-13
100000019284,12015,116,3,217960,2023-12-01,Active,2024-12-10
100000019285,12015,15,1,23735,2018-08-13,Active,2021-01-26
100000019286,12015,114,1,256796,2025-01-29,Active,2026-01-28
100000019287,12016,40,3,230473,2021-05-23,Active,2026-03-19
100000019288,12016,31,1,43230,2016-10-22,Active,2018-01-02
100000019289,12017,109,1,262173,2016-12-31,Active,2024-05-05
100000019290,12017,118,3,28585,2017-03-13,Active,2025-03-11
100000019291,12018,8,1,240009,2018-07-12,Active,2019-10-21
100000019292,12018,16,1,217569,2025-03-29,Active,2025-07-28
100000019293,12018,2,1,28377,2022-10-13,Active,2022-11-22
100000019294,12019,46,3,188328,2025-02-28,Active,2026-03-02
100000019295,12019,96,1,123851,2017-03-21,Active,2019-06-21
100000019296,12020,41,3,188995,2024-03-25,Active,2025-02-06
100000019297,12020,93,1,74236,2024-01-31,Active,2024-04-11
100000019298,12021,113,2,73670,2022-08-29,Inactive,2023-12-15
100000019299,12022,75,1,182266,2026-04-09,Inactive,2026-05-22
100000019300,12023,80,1,216911,2017-07-23,Active,2020-01-30
100000019301,12023,64,1,202688,2018-05-31,Active,2023-03-22
100000019302,12024,61,1,258368,2021-04-22,Active,2021-07-05
100000019303,12025,42,2,296382,2017-01-10,Active,2026-05-19
100000019304,12025,30,1,71253,2020-04-26,Active,2021-03-26
100000019305,12026,118,2,605706,2019-06-26,Active,2020-01-28
100000019306,12027,61,1,60648,2025-04-14,Active,2025-10-09
100000019307,12028,21,1,213705,2018-01-24,Active,2023-06-01
100000019308,12028,31,1,245657,2024-04-05,Active,2025-11-01
100000019309,12028,97,1,226635,2020-01-12,Active,2020-04-05
100000019310,12029,1,1,264429,2019-09-20,Active,2023-08-28
100000019311,12029,51,3,21707,2017-05-09,Active,2023-05-31
100000019312,12029,114,1,74563,2019-07-12,Active,2022-12-01
100000019313,12030,81,2,64424,2019-08-09,Active,2023-09-11
100000019314,12031,11,1,198148,2021-06-26,Active,2024-03-11
100000019315,12031,18,4,4048023,2023-06-02,Active,2024-09-15
100000019316,12031,61,1,140490,2025-01-28,Active,2025-01-31
100000019317,12032,56,2,1125010,2021-11-12,Active,2023-03-09
100000019318,12033,119,1,19114,2017-05-01,Active,2020-07-15
100000019319,12033,96,1,36342,2021-10-05,Active,2024-01-12
100000019320,12034,38,2,570393,2022-05-11,Active,2024-02-06
100000019321,12034,34,2,737501,2024-07-03,Active,2024-08-28
100000019322,12035,100,1,81787,2022-08-01,Active,2023-10-19
100000019323,12035,74,1,136369,2017-01-27,Active,2022-03-21
100000019324,12035,2,2,532090,2018-02-16,Active,2025-12-12
100000019325,12036,20,3,3889,2023-09-29,Active,2024-05-24
100000019326,12036,54,1,41915,2020-02-23,Active,2024-03-03
100000019327,12037,92,2,476778,2021-05-09,Active,2023-03-05
100000019328,12037,115,1,272981,2024-10-19,Active,2025-05-25
100000019329,12038,69,1,259251,2019-06-10,Active,2023-07-20
100000019330,12039,39,4,376496,2024-12-02,Active,2025-08-07
100000019331,12039,7,1,49798,2024-09-02,Active,2025-09-06
100000019332,12040,61,2,267650,2016-10-09,Active,2022-09-14
100000019333,12040,75,1,168058,2021-11-07,Active,2023-06-07
100000019334,12041,70,4,4805243,2020-09-23,Active,2021-03-30
100000019335,12041,21,2,518060,2019-11-16,Active,2021-06-25
100000019336,12041,53,2,590578,2021-02-18,Active,2024-09-25
100000019337,12042,25,1,119798,2025-07-12,Active,2026-02-28
100000019338,12042,82,1,185918,2024-05-22,Active,2026-01-06
100000019339,12043,22,1,25412,2023-10-01,Active,2026-06-26
100000019340,12044,102,1,236126,2026-02-23,Inactive,2026-05-17
100000019341,12045,2,2,1085179,2019-06-25,Inactive,2024-02-22
100000019342,12046,105,2,788849,2018-03-26,Active,2026-06-25
100000019343,12047,3,1,288466,2016-09-12,Active,2019-04-13
100000019344,12047,61,3,14953,2024-01-07,Active,2025-09-10
100000019345,12048,30,3,117381,2023-09-12,Active,2023-12-25
100000019346,12048,62,1,38801,2024-11-02,Active,2026-07-01
100000019347,12049,119,1,177768,2024-08-18,Active,2025-02-19
100000019348,12050,116,1,67812,2020-10-24,Active,2024-12-23
100000019349,12051,65,1,195526,2021-09-10,Active,2023-04-22
100000019350,12052,43,2,259969,2016-10-27,Active,2023-06-21
100000019351,12052,51,1,114469,2017-08-05,Active,2020-02-01
100000019352,12052,45,1,218492,2024-07-04,Active,2025-11-16
100000019353,12053,28,1,68319,2021-01-01,Inactive,2024-12-05
100000019354,12053,20,1,268302,2020-09-20,Active,2025-09-14
100000019355,12054,42,1,45986,2020-10-21,Active,2025-05-17
100000019356,12055,82,1,61894,2024-05-12,Active,2026-01-06
100000019357,12055,82,1,139798,2024-11-26,Active,2025-11-05
100000019358,12056,53,2,294170,2019-03-29,Active,2026-07-01
100000019359,12057,46,1,53724,2018-05-12,Active,2021-02-26
100000019360,12057,36,1,64788,2022-07-03,Active,2025-01-20
100000019361,12058,66,1,17443,2025-06-26,Active,2026-05-12
100000019362,12058,63,2,998629,2023-07-08,Active,2026-03-19
100000019363,12059,109,1,5885,2017-05-27,Active,2024-11-07
100000019364,12059,67,1,240792,2019-10-26,Active,2024-04-28
100000019365,12060,38,1,20945,2024-04-15,Active,2024-05-05
100000019366,12060,83,2,1404575,2020-05-04,Active,2020-08-11
100000019367,12061,37,2,314031,2020-08-18,Active,2021-06-03
100000019368,12061,67,1,282487,2017-08-26,Active,2024-12-09
100000019369,12062,120,1,164905,2019-11-05,Active,2023-08-02
100000019370,12062,41,2,1028561,2018-09-13,Active,2024-06-08
100000019371,12063,66,4,141145,2019-04-29,Active,2025-02-14
100000019372,12063,83,4,3544743,2025-04-08,Inactive,2025-07-12
100000019373,12064,13,1,56468,2023-02-28,Active,2024-04-10
100000019374,12065,79,1,61603,2018-07-07,Active,2026-02-19
100000019375,12065,101,1,275400,2019-04-29,Active,2025-12-28
100000019376,12066,73,1,91545,2018-04-30,Active,2020-04-28
100000019377,12066,41,2,1218252,2023-10-07,Active,2026-01-13
100000019378,12067,2,2,319592,2018-05-14,Active,2019-02-18
100000019379,12068,21,1,192293,2020-04-14,Active,2022-02-16
100000019380,12068,60,4,3016912,2019-01-13,Active,2024-04-07
100000019381,12068,76,1,111804,2022-12-08,Active,2025-08-24
100000019382,12069,66,1,221961,2022-12-06,Active,2023-06-14
100000019383,12070,43,1,131213,2023-10-30,Active,2025-09-15
100000019384,12071,13,1,144169,2025-07-05,Active,2025-12-09
100000019385,12071,65,2,947823,2018-06-27,Active,2020-11-16
100000019386,12072,16,2,568275,2025-06-09,Active,2025-12-24
100000019387,12073,67,2,1422309,2021-07-22,Active,2024-11-24
100000019388,12073,14,1,23794,2018-08-02,Active,2020-11-06
100000019389,12074,93,1,190416,2026-06-28,Active,2026-07-01
100000019390,12075,112,1,93371,2021-05-25,Inactive,2023-11-27
100000019391,12076,84,2,584542,2021-05-05,Active,2026-05-12
100000019392,12076,117,1,50283,2018-04-06,Active,2022-03-28
100000019393,12076,118,1,45688,2026-01-18,Active,2026-06-25
100000019394,12077,82,1,179233,2023-05-27,Active,2024-08-20
100000019395,12078,27,2,1463251,2019-06-15,Active,2021-12-11
100000019396,12079,24,1,188193,2021-10-25,Active,2024-02-05
100000019397,12080,42,3,217114,2023-07-24,Active,2023-12-18
100000019398,12081,116,1,206264,2021-08-29,Active,2025-08-12
100000019399,12082,86,4,4322860,2020-07-28,Active,2026-04-22
100000019400,12082,30,1,271167,2025-07-27,Active,2026-06-22
100000019401,12083,48,1,244856,2022-04-22,Active,2023-08-18
100000019402,12084,101,1,130338,2018-03-01,Active,2025-06-06
100000019403,12085,111,1,154675,2020-05-08,Active,2025-10-04
