customer_code,first_name,last_name,gender,date_of_birth,email,phone,city,state,annual_income,credit_score,join_date,customer_status
CUST012315,Ananya,Agarwal,Female,1984-04-25,ananya.agarwal12315@gmail.com,9017538778,Gurgaon,Haryana,1321668,616,2021-09-04,Active
CUST012316,Shreya,Kapoor,Female,1972-12-10,shreya.kapoor12316@gmail.com,7769797959,Jaipur,Rajasthan,1606895,813,2018-11-09,Active
CUST012317,Anjali,Kulkarni,Female,1962-03-01,anjali.kulkarni12317@gmail.com,6217658885,Bhopal,Madhya Pradesh,2271889,543,2025-07-19,Active
CUST012318,Karan,Singh,Male,1979-10-20,karan.singh12318@gmail.com,8727505711,Hyderabad,Telangana,657997,512,2023-04-13,Active
CUST012319,Ritik,Kapoor,Male,1982-12-26,ritik.kapoor12319@gmail.com,8587557365,Bengaluru,Karnataka,2532515,617,2024-10-11,Active
CUST012320,Manav,Yadav,Male,2003-08-18,manav.yadav12320@gmail.com,7695611068,Jaipur,Rajasthan,714149,535,2024-10-31,Inactive
CUST012321,Aanya,Gupta,Female,2004-03-29,aanya.gupta12321@gmail.com,8730731784,Surat,Gujarat,547742,373,2023-04-22,Active
CUST012322,Rishi,Mishra,Male,1991-05-11,rishi.mishra12322@gmail.com,9093192484,Chennai,Tamil Nadu,2778324,867,2025-08-22,Active
CUST012323,Aditi,Agarwal,Female,1971-03-16,aditi.agarwal12323@gmail.com,7800341005,Chandigarh,Punjab,911377,618,2022-04-27,Active
CUST012324,Neha,Agarwal,Female,1978-08-02,neha.agarwal12324@gmail.com,9880569971,Noida,Uttar Pradesh,2655004,508,2025-04-15,Active
CUST012325,Nandini,Pandey,Female,1959-10-26,nandini.pandey12325@gmail.com,8563186148,Jaipur,Rajasthan,2271763,442,2019-06-29,Inactive
CUST012326,Varun,Verma,Male,1967-08-22,varun.verma12326@gmail.com,7781018067,Delhi,Delhi,812021,345,2021-04-11,Active
CUST012327,Neha,Bose,Female,1985-03-19,neha.bose12327@gmail.com,9075232425,Mumbai,Maharashtra,2300649,759,2022-08-05,Inactive
CUST012328,Siddharth,Verma,Male,1958-07-12,siddharth.verma12328@gmail.com,8525276029,Mumbai,Maharashtra,1105876,783,2022-05-02,Active
CUST012329,Karan,Kulkarni,Male,1988-04-05,karan.kulkarni12329@gmail.com,8541901936,Hyderabad,Telangana,2857467,532,2024-06-18,Inactive
CUST012330,Shreya,Gupta,Female,2006-08-20,shreya.gupta12330@gmail.com,9434139588,Hyderabad,Telangana,2804655,643,2022-02-15,Active
CUST012331,Shivam,Joshi,Male,1959-10-26,shivam.joshi12331@gmail.com,8891822478,Chennai,Tamil Nadu,744589,605,2021-12-06,Active
CUST012332,Ayush,Chauhan,Male,1985-01-15,ayush.chauhan12332@gmail.com,9405456690,Bhopal,Madhya Pradesh,1677488,654,2026-04-19,Active
CUST012333,Shreya,Bose,Female,2003-07-02,shreya.bose12333@gmail.com,9465707097,Bengaluru,Karnataka,1593619,570,2019-04-05,Inactive
CUST012334,Khushi,Nair,Female,1986-06-18,khushi.nair12334@gmail.com,7519736831,Noida,Uttar Pradesh,655242,658,2025-05-11,Active
CUST012335,Vivaan,Bose,Male,1966-10-19,vivaan.bose12335@gmail.com,8845734905,Nagpur,Maharashtra,2549390,872,2022-06-15,Active
CUST012336,Radhika,Nair,Female,1994-07-23,radhika.nair12336@gmail.com,9061015969,Patna,Bihar,1214977,753,2017-05-20,Inactive
CUST012337,Aarav,Iyer,Male,1971-10-01,aarav.iyer12337@gmail.com,6564855369,Indore,Madhya Pradesh,2574316,336,2017-05-14,Active
CUST012338,Aanya,Mehta,Female,1962-12-16,aanya.mehta12338@gmail.com,6534505244,Jaipur,Rajasthan,2755565,420,2024-04-30,Active
CUST012339,Aman,Gupta,Male,1978-12-17,aman.gupta12339@gmail.com,7937489201,Lucknow,Uttar Pradesh,1172419,547,2023-07-29,Active
CUST012340,Aanya,Chauhan,Female,1978-12-30,aanya.chauhan12340@gmail.com,7147942795,Surat,Gujarat,1857061,584,2023-10-24,Active
CUST012341,Vivaan,Mehta,Male,1956-06-05,vivaan.mehta12341@gmail.com,9609298757,Patna,Bihar,1698232,337,2019-05-03,Active
CUST012342,Manav,Kapoor,Male,1972-04-22,manav.kapoor12342@gmail.com,6244808598,Noida,Uttar Pradesh,2529244,585,2017-12-07,Active
CUST012343,Pooja,Verma,Female,2000-09-18,pooja.verma12343@gmail.com,6599977583,Mumbai,Maharashtra,2044050,416,2017-02-12,Active
CUST012344,Aditi,Jain,Female,1957-08-03,aditi.jain12344@gmail.com,8005320424,Jaipur,Rajasthan,1867469,331,2017-03-09,Active
CUST012345,Nikhil,Mehta,Male,2001-04-09,nikhil.mehta12345@gmail.com,9896645607,Patna,Bihar,2489765,895,2025-01-06,Active
CUST012346,Raj,Kulkarni,Male,1997-10-22,raj.kulkarni12346@gmail.com,9413246861,Kolkata,West Bengal,2644389,555,2022-05-27,Active
CUST012347,Aarav,Chauhan,Male,1959-06-24,aarav.chauhan12347@gmail.com,9012571675,Kolkata,West Bengal,278721,776,2023-03-12,Active
CUST012348,Riya,Yadav,Female,2006-01-07,riya.yadav12348@gmail.com,6323268875,Jaipur,Rajasthan,2749795,485,2023-05-12,Active
CUST012349,Ishita,Bose,Female,1994-01-03,ishita.bose12349@gmail.com,8042207777,Kochi,Kerala,927661,344,2017-11-29,Active
CUST012350,Varun,Patel,Male,1973-02-27,varun.patel12350@gmail.com,8346501160,Delhi,Delhi,1941286,612,2024-07-13,Active
CUST012351,Radhika,Gupta,Female,1959-02-21,radhika.gupta12351@gmail.com,9265222775,Patna,Bihar,373403,553,2016-10-19,Inactive
CUST012352,Simran,Mishra,Female,2004-11-20,simran.mishra12352@gmail.com,9485976764,Kochi,Kerala,1406621,470,2024-05-11,Active
CUST012353,Ananya,Das,Female,1994-02-28,ananya.das12353@gmail.com,8438753561,Delhi,Delhi,1378197,763,2025-10-23,Active
CUST012354,Shivam,Jain,Male,2000-09-17,shivam.jain12354@gmail.com,7323524128,Bhopal,Madhya Pradesh,1965392,750,2026-03-12,Inactive
CUST012355,Ishita,Bose,Female,1968-02-25,ishita.bose12355@gmail.com,8495564559,Jaipur,Rajasthan,2394865,394,2021-07-19,Active
CUST012356,Aanya,Pandey,Female,1957-09-29,aanya.pandey12356@gmail.com,8329346150,Bhopal,Madhya Pradesh,1190733,527,2019-12-28,Active
CUST012357,Simran,Mishra,Female,1962-10-19,simran.mishra12357@gmail.com,7162901212,Pune,Maharashtra,2090973,764,2021-11-12,Active
CUST012358,Arjun,Das,Male,1960-09-03,arjun.das12358@gmail.com,9429783643,Delhi,Delhi,1259089,742,2025-09-18,Active
CUST012359,Anjali,Nair,Female,1982-12-16,anjali.nair12359@gmail.com,8113734691,Mumbai,Maharashtra,2340260,828,2023-03-24,Active
CUST012360,Ishita,Iyer,Female,2004-06-19,ishita.iyer12360@gmail.com,8052577087,Patna,Bihar,1890678,859,2016-09-22,Active
CUST012361,Pooja,Singh,Female,1977-11-12,pooja.singh12361@gmail.com,9069628276,Bhopal,Madhya Pradesh,2401226,774,2025-08-16,Active
CUST012362,Pooja,Mishra,Female,1977-10-23,pooja.mishra12362@gmail.com,8097702679,Ahmedabad,Gujarat,589322,383,2024-09-11,Active
CUST012363,Khushi,Patel,Female,1960-05-30,khushi.patel12363@gmail.com,7528494510,Lucknow,Uttar Pradesh,704338,869,2020-01-09,Active
CUST012364,Ritik,Kapoor,Male,1998-12-06,ritik.kapoor12364@gmail.com,9584725593,Surat,Gujarat,1131738,639,2026-06-08,Active
CUST012365,Aarav,Bose,Male,2003-08-29,aarav.bose12365@gmail.com,9124557690,Bengaluru,Karnataka,2247398,511,2023-11-25,Active
CUST012366,Neha,Nair,Female,1954-03-15,neha.nair12366@gmail.com,7042982042,Kolkata,West Bengal,1746379,831,2016-08-21,Active
CUST012367,Meera,Verma,Female,1995-12-27,meera.verma12367@gmail.com,6899864845,Kanpur,Uttar Pradesh,799732,516,2024-01-20,Active
CUST012368,Diya,Chauhan,Female,2003-04-26,diya.chauhan12368@gmail.com,8764193222,Pune,Maharashtra,2818247,836,2017-12-10,Active
CUST012369,Aarav,Reddy,Male,1978-04-30,aarav.reddy12369@gmail.com,7341019625,Kanpur,Uttar Pradesh,971965,855,2022-12-27,Active
CUST012370,Rohan,Bose,Male,1960-11-30,rohan.bose12370@gmail.com,7820681817,Patna,Bihar,306791,774,2024-10-12,Inactive
CUST012371,Neha,Kapoor,Female,1987-05-04,neha.kapoor12371@gmail.com,6963198491,Surat,Gujarat,2523601,497,2021-11-04,Active
CUST012372,Siddharth,Joshi,Male,1978-06-30,siddharth.joshi12372@gmail.com,8679457756,Indore,Madhya Pradesh,1087656,446,2025-05-08,Active
CUST012373,Vivaan,Reddy,Male,1970-02-13,vivaan.reddy12373@gmail.com,7066555447,Chennai,Tamil Nadu,740677,873,2022-10-31,Active
CUST012374,Raj,Agarwal,Male,1984-01-04,raj.agarwal12374@gmail.com,6647369961,Kochi,Kerala,2713841,850,2017-05-20,Active
CUST012375,Aman,Nair,Male,1987-11-17,aman.nair12375@gmail.com,8899984549,Bhopal,Madhya Pradesh,2562377,371,2020-09-03,Active
CUST012376,Ananya,Iyer,Female,1958-12-18,ananya.iyer12376@gmail.com,9561015712,Kolkata,West Bengal,1517228,778,2019-02-28,Active
CUST012377,Kavya,Mehta,Female,2006-09-16,kavya.mehta12377@gmail.com,9150155990,Chandigarh,Punjab,1888312,559,2023-11-23,Active
CUST012378,Rohan,Kapoor,Male,1978-01-13,rohan.kapoor12378@gmail.com,9645482394,Patna,Bihar,2642747,836,2019-09-22,Active
CUST012379,Nikhil,Kulkarni,Male,1954-07-02,nikhil.kulkarni12379@gmail.com,7874189389,Mumbai,Maharashtra,2969833,690,2025-07-01,Active
CUST012380,Shreya,Patel,Female,1984-11-30,shreya.patel12380@gmail.com,9489108607,Chennai,Tamil Nadu,1527425,550,2018-03-13,Active
CUST012381,Aditya,Gupta,Male,1981-07-27,aditya.gupta12381@gmail.com,7340527196,Hyderabad,Telangana,2224847,487,2024-05-19,Active
CUST012382,Pooja,Bose,Female,1971-02-24,pooja.bose12382@gmail.com,9549241392,Lucknow,Uttar Pradesh,2156462,506,2020-01-07,Active
CUST012383,Anjali,Kapoor,Female,1967-11-22,anjali.kapoor12383@gmail.com,8590424510,Ahmedabad,Gujarat,2992667,716,2023-01-09,Active
CUST012384,Krishna,Kapoor,Male,1989-07-21,krishna.kapoor12384@gmail.com,9687322657,Delhi,Delhi,1200583,386,2019-10-27,Active
CUST012385,Meera,Sharma,Female,1962-05-30,meera.sharma12385@gmail.com,9699098315,Kanpur,Uttar Pradesh,1472090,492,2021-11-05,Active
CUST012386,Raj,Bose,Male,1959-05-18,raj.bose12386@gmail.com,6850396825,Pune,Maharashtra,1872631,687,2025-01-05,Active
CUST012387,Shivam,Iyer,Male,2006-08-01,shivam.iyer12387@gmail.com,9537280434,Delhi,Delhi,430608,454,2023-11-25,Inactive
CUST012388,Radhika,Yadav,Female,1995-06-17,radhika.yadav12388@gmail.com,9324548759,Kanpur,Uttar Pradesh,2161689,582,2025-08-26,Active
CUST012389,Mohit,Iyer,Male,1977-04-07,mohit.iyer12389@gmail.com,6799374398,Kanpur,Uttar Pradesh,296255,497,2020-01-19,Active
CUST012390,Vivaan,Pandey,Male,1973-11-22,vivaan.pandey12390@gmail.com,9466487447,Indore,Madhya Pradesh,2047707,580,2025-10-04,Active
CUST012391,Khushi,Das,Female,1963-08-27,khushi.das12391@gmail.com,6427265998,Nagpur,Maharashtra,2592206,673,2017-10-01,Active
CUST012392,Meera,Agarwal,Female,1973-12-25,meera.agarwal12392@gmail.com,9878387879,Nagpur,Maharashtra,2169873,603,2019-01-29,Inactive
CUST012393,Vivaan,Singh,Male,1979-07-09,vivaan.singh12393@gmail.com,7350844741,Chandigarh,Punjab,672375,326,2023-04-04,Inactive
CUST012394,Aditi,Pandey,Female,1975-02-23,aditi.pandey12394@gmail.com,9798367329,Kochi,Kerala,1624174,377,2018-05-02,Active
CUST012395,Manav,Verma,Male,1973-10-08,manav.verma12395@gmail.com,9641904317,Pune,Maharashtra,2479757,747,2025-12-07,Active
CUST012396,Sneha,Agarwal,Female,1999-05-10,sneha.agarwal12396@gmail.com,9524122372,Nagpur,Maharashtra,737685,641,2018-02-16,Active
CUST012397,Siddharth,Das,Male,1984-08-30,siddharth.das12397@gmail.com,7083794528,Nagpur,Maharashtra,1664075,395,2019-09-19,Active
CUST012398,Arjun,Singh,Male,1998-02-09,arjun.singh12398@gmail.com,8683411125,Delhi,Delhi,339551,831,2026-04-26,Active
CUST012399,Riya,Verma,Female,1969-11-07,riya.verma12399@gmail.com,9983192549,Gurgaon,Haryana,2388635,728,2019-08-17,Active
CUST012400,Varun,Kulkarni,Male,1993-10-22,varun.kulkarni12400@gmail.com,8221324771,Pune,Maharashtra,2684534,362,2024-06-10,Active
CUST012401,Simran,Kulkarni,Female,1989-10-10,simran.kulkarni12401@gmail.com,6087175993,Kolkata,West Bengal,2804217,812,2024-04-11,Active
CUST012402,Ananya,Jain,Female,1972-03-17,ananya.jain12402@gmail.com,8840225944,Ahmedabad,Gujarat,1481841,334,2022-02-09,Inactive
CUST012403,Ananya,Sharma,Female,1950-08-20,ananya.sharma12403@gmail.com,9477161748,Pune,Maharashtra,2918388,599,2020-03-30,Active
CUST012404,Nandini,Agarwal,Female,1953-08-25,nandini.agarwal12404@gmail.com,7294560988,Bengaluru,Karnataka,1830114,759,2022-04-07,Active
CUST012405,Aditi,Jain,Female,1999-04-16,aditi.jain12405@gmail.com,9868942291,Hyderabad,Telangana,2706642,359,2021-12-10,Active
CUST012406,Aditya,Das,Male,1997-11-19,aditya.das12406@gmail.com,6502137738,Ahmedabad,Gujarat,1733045,341,2021-01-05,Active
CUST012407,Simran,Sharma,Female,1998-05-05,simran.sharma12407@gmail.com,9973770100,Bengaluru,Karnataka,2520809,425,2018-05-28,Active
CUST012408,Khushi,Nair,Female,1967-05-13,khushi.nair12408@gmail.com,9962652531,Patna,Bihar,859647,699,2021-09-30,Active
CUST012409,Aman,Mishra,Male,1995-02-17,aman.mishra12409@gmail.com,8474654834,Ahmedabad,Gujarat,442606,674,2025-10-11,Inactive
CUST012410,Akash,Mehta,Male,2001-12-27,akash.mehta12410@gmail.com,7095931300,Chennai,Tamil Nadu,2407380,638,2023-02-01,Active
CUST012411,Shreya,Mishra,Female,1981-12-24,shreya.mishra12411@gmail.com,9498166296,Kolkata,West Bengal,2231455,758,2018-05-25,Active
CUST012412,Mohit,Bose,Male,1995-09-13,mohit.bose12412@gmail.com,7054108501,Lucknow,Uttar Pradesh,715028,648,2025-06-21,Active
CUST012413,Nandini,Mishra,Female,1995-12-10,nandini.mishra12413@gmail.com,8935876794,Kolkata,West Bengal,2769557,556,2022-03-18,Active
CUST012414,Priya,Pandey,Female,2000-09-09,priya.pandey12414@gmail.com,8064238293,Jaipur,Rajasthan,1430264,867,2020-07-21,Active
CUST012415,Krishna,Iyer,Male,1961-03-22,krishna.iyer12415@gmail.com,6920598249,Indore,Madhya Pradesh,1868242,685,2020-07-02,Active
CUST012416,Varun,Pandey,Male,1971-03-26,varun.pandey12416@gmail.com,9445897122,Chennai,Tamil Nadu,486714,697,2024-01-17,Active
CUST012417,Rohan,Nair,Male,1959-06-16,rohan.nair12417@gmail.com,8987936996,Ahmedabad,Gujarat,1777742,688,2022-02-08,Active
CUST012418,Ayush,Joshi,Male,1968-09-25,ayush.joshi12418@gmail.com,6223548824,Hyderabad,Telangana,347524,697,2018-01-25,Active
CUST012419,Krishna,Verma,Male,1966-11-14,krishna.verma12419@gmail.com,8095220214,Indore,Madhya Pradesh,2702182,700,2020-08-31,Active
CUST012420,Mohit,Das,Male,1968-12-03,mohit.das12420@gmail.com,7988028417,Indore,Madhya Pradesh,1814183,751,2018-07-19,Active
CUST012421,Aanya,Kapoor,Female,1973-12-22,aanya.kapoor12421@gmail.com,8639131421,Ahmedabad,Gujarat,2494051,497,2023-10-26,Active
CUST012422,Ishita,Mishra,Female,1971-06-26,ishita.mishra12422@gmail.com,6520149146,Nagpur,Maharashtra,1828138,551,2026-03-07,Active
CUST012423,Raj,Kulkarni,Male,2002-08-16,raj.kulkarni12423@gmail.com,6307192177,Delhi,Delhi,2159132,603,2026-06-28,Active
CUST012424,Aditya,Patel,Male,1954-08-11,aditya.patel12424@gmail.com,8796586407,Gurgaon,Haryana,1238535,394,2026-02-04,Active
CUST012425,Nikhil,Gupta,Male,1958-01-10,nikhil.gupta12425@gmail.com,9752323098,Surat,Gujarat,1906586,403,2019-01-13,Active
CUST012426,Khushi,Bose,Female,1989-02-20,khushi.bose12426@gmail.com,9094337653,Kolkata,West Bengal,2032919,752,2022-04-12,Active
CUST012427,Aarav,Agarwal,Male,1995-10-24,aarav.agarwal12427@gmail.com,7031610941,Kochi,Kerala,2059927,353,2022-05-27,Active
CUST012428,Sakshi,Chauhan,Female,1972-09-21,sakshi.chauhan12428@gmail.com,9581264208,Mumbai,Maharashtra,2904420,301,2023-06-07,Active
CUST012429,Pooja,Verma,Female,2003-08-18,pooja.verma12429@gmail.com,9988610400,Chennai,Tamil Nadu,1589933,593,2021-08-08,Active
CUST012430,Priya,Sharma,Female,2004-12-12,priya.sharma12430@gmail.com,6753966252,Lucknow,Uttar Pradesh,840487,678,2025-07-11,Active
CUST012431,Shivam,Nair,Male,1956-06-06,shivam.nair12431@gmail.com,9658607742,Mumbai,Maharashtra,733631,579,2017-03-11,Inactive
CUST012432,Muskan,Singh,Female,1980-01-10,muskan.singh12432@gmail.com,9229447275,Gurgaon,Haryana,2313481,642,2023-07-16,Inactive
CUST012433,Ayush,Mishra,Male,2000-01-07,ayush.mishra12433@gmail.com,8214983330,Bengaluru,Karnataka,630217,841,2018-06-19,Active
CUST012434,Riya,Das,Female,1984-03-09,riya.das12434@gmail.com,6154341396,Bengaluru,Karnataka,308263,461,2024-04-08,Active
CUST012435,Sneha,Chauhan,Female,1972-03-19,sneha.chauhan12435@gmail.com,6833983014,Kolkata,West Bengal,723178,897,2025-10-12,Active
CUST012436,Manav,Jain,Male,1992-07-09,manav.jain12436@gmail.com,8346163373,Lucknow,Uttar Pradesh,2087647,520,2017-09-11,Inactive
CUST012437,Rohan,Chauhan,Male,1984-08-17,rohan.chauhan12437@gmail.com,8064134211,Hyderabad,Telangana,2006416,313,2019-07-02,Active
CUST012438,Priya,Nair,Female,1959-12-09,priya.nair12438@gmail.com,9146221065,Nagpur,Maharashtra,1890076,382,2017-05-18,Active
CUST012439,Karan,Bose,Male,2003-05-16,karan.bose12439@gmail.com,9924454918,Kolkata,West Bengal,1820307,428,2022-01-21,Active
CUST012440,Aditya,Kapoor,Male,1990-09-08,aditya.kapoor12440@gmail.com,8478706253,Hyderabad,Telangana,2955039,565,2024-08-01,Active
CUST012441,Neha,Gupta,Female,1988-02-01,neha.gupta12441@gmail.com,6099153286,Jaipur,Rajasthan,1754213,883,2024-09-14,Active
CUST012442,Raj,Das,Male,1991-11-09,raj.das12442@gmail.com,7631924953,Kochi,Kerala,890863,785,2026-06-13,Active
CUST012443,Aarav,Kulkarni,Male,1991-10-27,aarav.kulkarni12443@gmail.com,9850017171,Lucknow,Uttar Pradesh,1204349,434,2021-11-08,Active
CUST012444,Pooja,Jain,Female,1991-07-23,pooja.jain12444@gmail.com,6238576423,Noida,Uttar Pradesh,563022,522,2017-08-29,Inactive
CUST012445,Vivaan,Joshi,Male,1990-12-13,vivaan.joshi12445@gmail.com,7298699675,Nagpur,Maharashtra,2094254,316,2025-01-01,Active
CUST012446,Muskan,Singh,Female,1955-07-10,muskan.singh12446@gmail.com,7253907591,Bengaluru,Karnataka,1459697,476,2024-03-07,Active
CUST012447,Varun,Patel,Male,1953-08-27,varun.patel12447@gmail.com,6960070540,Bhopal,Madhya Pradesh,2918920,528,2016-12-25,Active
CUST012448,Aditi,Jain,Female,1964-08-24,aditi.jain12448@gmail.com,7854947680,Kolkata,West Bengal,1540905,405,2020-03-17,Active
CUST012449,Sneha,Iyer,Female,1980-08-29,sneha.iyer12449@gmail.com,6922137676,Patna,Bihar,716307,540,2026-03-07,Inactive
CUST012450,Aditi,Mishra,Female,1957-11-21,aditi.mishra12450@gmail.com,6512377981,Surat,Gujarat,1651047,810,2022-06-15,Active
CUST012451,Aditi,Patel,Female,1996-02-12,aditi.patel12451@gmail.com,7095212185,Noida,Uttar Pradesh,2722658,407,2017-01-22,Active
CUST012452,Vivaan,Kapoor,Male,1977-06-02,vivaan.kapoor12452@gmail.com,7339452904,Hyderabad,Telangana,1011365,729,2025-08-11,Active
CUST012453,Shivam,Pandey,Male,1956-04-25,shivam.pandey12453@gmail.com,7477654219,Kolkata,West Bengal,1985288,609,2018-10-20,Active
CUST012454,Krishna,Sharma,Male,1954-10-07,krishna.sharma12454@gmail.com,9677372502,Noida,Uttar Pradesh,1368453,386,2023-03-12,Active
CUST012455,Aditi,Gupta,Female,1961-08-10,aditi.gupta12455@gmail.com,8830776883,Nagpur,Maharashtra,1678968,381,2025-05-16,Active
CUST012456,Ishita,Bose,Female,1988-07-31,ishita.bose12456@gmail.com,6007463709,Ahmedabad,Gujarat,554745,649,2017-08-31,Active
CUST012457,Aditya,Verma,Male,1952-01-23,aditya.verma12457@gmail.com,6015040206,Patna,Bihar,461755,542,2025-05-29,Active
CUST012458,Diya,Verma,Female,2003-10-24,diya.verma12458@gmail.com,9059428243,Kolkata,West Bengal,2317470,523,2017-12-07,Active
CUST012459,Aarav,Gupta,Male,1962-12-03,aarav.gupta12459@gmail.com,7093753295,Gurgaon,Haryana,1432055,460,2022-05-04,Active
CUST012460,Nikhil,Gupta,Male,2005-11-27,nikhil.gupta12460@gmail.com,6697339622,Ahmedabad,Gujarat,1290893,720,2021-12-28,Active
CUST012461,Rohan,Nair,Male,2000-10-01,rohan.nair12461@gmail.com,6202153712,Bengaluru,Karnataka,1236325,314,2018-10-17,Active
CUST012462,Sneha,Verma,Female,1998-03-27,sneha.verma12462@gmail.com,6368364168,Mumbai,Maharashtra,875456,598,2018-10-17,Active
CUST012463,Karan,Joshi,Male,1968-08-22,karan.joshi12463@gmail.com,6758152425,Lucknow,Uttar Pradesh,1898575,686,2019-10-03,Active
CUST012464,Kavya,Sharma,Female,1990-03-28,kavya.sharma12464@gmail.com,6580943634,Kochi,Kerala,2279466,671,2020-01-26,Active
CUST012465,Simran,Mehta,Female,1977-01-25,simran.mehta12465@gmail.com,7812126425,Gurgaon,Haryana,1104969,747,2022-07-21,Active
CUST012466,Vivaan,Das,Male,1958-11-24,vivaan.das12466@gmail.com,9188041130,Bengaluru,Karnataka,2048050,822,2023-01-04,Active
CUST012467,Aditya,Nair,Male,1958-08-28,aditya.nair12467@gmail.com,6479648296,Nagpur,Maharashtra,490194,306,2020-06-05,Active
CUST012468,Varun,Mehta,Male,1960-08-09,varun.mehta12468@gmail.com,6174858557,Chandigarh,Punjab,2486299,851,2020-05-01,Active
CUST012469,Kavya,Chauhan,Female,1994-03-04,kavya.chauhan12469@gmail.com,8086737207,Ahmedabad,Gujarat,1059681,425,2025-05-08,Active
CUST012470,Rahul,Reddy,Male,2004-02-13,rahul.reddy12470@gmail.com,9662351575,Pune,Maharashtra,916196,477,2018-11-28,Active
CUST012471,Raj,Sharma,Male,1966-03-05,raj.sharma12471@gmail.com,8805580779,Mumbai,Maharashtra,2120148,880,2021-05-24,Active
CUST012472,Aanya,Mehta,Female,1961-09-12,aanya.mehta12472@gmail.com,7580645705,Delhi,Delhi,595224,576,2022-01-08,Active
CUST012473,Nikhil,Reddy,Male,1987-11-01,nikhil.reddy12473@gmail.com,8145622665,Nagpur,Maharashtra,2207100,468,2023-03-07,Active
CUST012474,Diya,Singh,Female,1986-04-29,diya.singh12474@gmail.com,7896695137,Noida,Uttar Pradesh,1034902,478,2025-11-30,Active
CUST012475,Aanya,Singh,Female,1960-09-02,aanya.singh12475@gmail.com,8123859013,Patna,Bihar,2012539,766,2019-11-12,Inactive
CUST012476,Kavya,Sharma,Female,1951-12-01,kavya.sharma12476@gmail.com,7535855567,Noida,Uttar Pradesh,1806214,571,2021-11-27,Active
CUST012477,Nikhil,Verma,Male,1982-01-11,nikhil.verma12477@gmail.com,9797493519,Indore,Madhya Pradesh,1109175,359,2017-12-19,Active
CUST012478,Shreya,Kapoor,Female,1955-08-17,shreya.kapoor12478@gmail.com,9203038657,Noida,Uttar Pradesh,912504,520,2017-09-17,Active
CUST012479,Priya,Bose,Female,1951-10-01,priya.bose12479@gmail.com,8410559322,Chennai,Tamil Nadu,2481588,582,2018-07-24,Active
