customer_id,card_number,card_type,credit_limit,outstanding_amount,due_date
9,4150471102081732,MasterCard,1000000,27380,2026-07-04
8,8064606448491202,RuPay,200000,16851,2026-07-05
8,5675667658223040,MasterCard,200000,8529,2026-08-14
6,924662689552773,Visa,200000,89335,2026-07-14
6,9617181897746766,MasterCard,1000000,635095,2026-07-20
1,8022344565946887,RuPay,1000000,912556,2026-08-16
2,6016576756548465,Visa,1000000,989422,2026-08-11
1,4842576275258528,Visa,100000,25763,2026-07-26
1,9136385249897240,MasterCard,100000,19462,2026-08-26
8,820312818358589,RuPay,500000,200859,2026-08-06
2,3261080887844538,American Express,500000,152860,2026-07-15
10,3537891037457542,Visa,1000000,102256,2026-08-27
5,9042374623278584,Visa,50000,49306,2026-08-03
5,793718333652620,MasterCard,1000000,893639,2026-08-21
4,554006206372496,Visa,1000000,647198,2026-08-12
2,5538592416572841,American Express,100000,33394,2026-07-24
7,4610433398889131,Visa,200000,44219,2026-08-19
7,5946165083714422,RuPay,50000,15378,2026-08-11
3,9893464454060185,Visa,50000,44392,2026-08-01
7,8885575131450606,RuPay,200000,185767,2026-08-11
1,5489224573525083,RuPay,200000,152107,2026-08-16
6,7415752496154322,Visa,200000,11506,2026-08-23
7,3089095195025128,MasterCard,100000,94802,2026-07-08
3,2264243973159709,MasterCard,1000000,167418,2026-08-20
3,430265342053382,American Express,500000,308479,2026-08-08
9,2384009260207693,Visa,1000000,511861,2026-07-16
9,7785986936447502,American Express,1000000,805726,2026-08-25
7,8212083171061519,MasterCard,100000,85198,2026-07-11
9,5597791328264285,Visa,100000,37571,2026-07-25
9,3706103313565475,MasterCard,100000,33549,2026-07-19
1,3951683890759368,MasterCard,500000,293298,2026-08-06
7,4968937709999701,MasterCard,200000,80696,2026-07-17
3,7001300374799785,Visa,50000,6006,2026-08-21
7,2201875188872927,American Express,200000,56211,2026-07-03
3,8649538722396481,MasterCard,100000,9117,2026-07-28
8,9437100728953153,RuPay,200000,147831,2026-07-09
7,7778164750757079,RuPay,500000,299320,2026-08-12
2,4010402618547836,RuPay,50000,21278,2026-08-23
8,4547050712463403,RuPay,500000,499086,2026-08-19
6,9084546728682830,Visa,500000,474224,2026-07-04
10,8545460435434433,American Express,1000000,598564,2026-07-16
2,8385533045518220,MasterCard,200000,184051,2026-07-30
8,8243176664336772,MasterCard,100000,38945,2026-07-19
6,7230939162697054,American Express,200000,184985,2026-07-21
3,4222779925912371,MasterCard,50000,46003,2026-08-30
10,5301480876156173,American Express,500000,372998,2026-07-31
8,2166946037170636,American Express,500000,431925,2026-07-06
1,2698452013380363,RuPay,500000,156910,2026-08-17
8,4059710022829001,American Express,500000,153657,2026-08-25
6,1212656533239704,RuPay,1000000,35172,2026-08-09
4,5573244271283816,MasterCard,100000,86716,2026-07-17
6,6172205923715875,RuPay,200000,187669,2026-08-14
1,1563699141483450,MasterCard,1000000,15076,2026-08-25
7,6053670625076929,American Express,500000,103964,2026-08-05
7,8262162293724655,MasterCard,1000000,430021,2026-08-23
3,6500718352350183,Visa,500000,83708,2026-08-31
5,6767382176940011,MasterCard,200000,102291,2026-08-23
3,7528902765906238,MasterCard,100000,27947,2026-07-10
10,7957639875959318,MasterCard,50000,40450,2026-07-30
10,8187303837239054,American Express,200000,56121,2026-08-21
3,5361660544444115,RuPay,500000,277626,2026-07-26
3,4293700739977850,MasterCard,200000,145370,2026-07-14
3,1872210089064696,American Express,500000,475334,2026-07-29
6,5894947642558834,Visa,50000,24326,2026-07-22
1,9478855705685628,RuPay,500000,178556,2026-08-27
2,988003770702297,American Express,50000,26904,2026-08-23
8,3427145203528793,American Express,500000,386945,2026-08-30
2,5917716350740712,RuPay,100000,5468,2026-07-29
4,8779200011330892,MasterCard,500000,224086,2026-07-28
3,4627230312305146,RuPay,50000,29381,2026-07-07
4,7419436357586588,Visa,50000,40150,2026-08-18
2,1869843444153477,MasterCard,200000,29794,2026-07-03
6,2913631073728740,Visa,100000,29250,2026-08-10
5,2604957247081632,RuPay,500000,120033,2026-07-11
4,6563528655561993,MasterCard,50000,25721,2026-08-27
1,5252750894591159,MasterCard,500000,192057,2026-08-10
2,5180729036860846,RuPay,50000,17402,2026-07-18
8,4682275237301239,MasterCard,200000,138409,2026-08-18
10,9471015520917163,Visa,100000,68835,2026-08-23
9,7550968697099290,MasterCard,500000,463358,2026-07-26
1,9595285719442562,Visa,100000,84266,2026-07-18
10,6971881209702841,RuPay,200000,4220,2026-08-20
1,9520227710927489,MasterCard,1000000,822847,2026-08-31
9,9204756091991754,Visa,1000000,653812,2026-08-31
10,6946218405172167,RuPay,500000,23549,2026-08-14
8,2212119196020448,MasterCard,50000,5744,2026-08-05
8,7240858888649579,American Express,1000000,337766,2026-07-04
8,606606069179054,RuPay,1000000,630641,2026-08-11
4,1494345129026183,MasterCard,500000,437118,2026-08-28
1,8866876130724789,MasterCard,1000000,242945,2026-08-30
3,4304109392876996,RuPay,50000,12444,2026-08-24
5,486426313969507,Visa,50000,1651,2026-07-07
6,1178576268990885,RuPay,100000,12678,2026-08-21
9,4998116733145825,MasterCard,500000,166502,2026-08-05
3,9267615774337820,American Express,500000,381328,2026-08-16
5,7890677832023739,MasterCard,50000,7894,2026-08-27
7,352400981319040,MasterCard,200000,96084,2026-07-30
1,6867974566977137,American Express,200000,169477,2026-07-08
5,6808633194549557,American Express,1000000,409694,2026-07-18
3,3519891862269871,RuPay,50000,5005,2026-07-25
2,4599773570070861,American Express,200000,84817,2026-08-31
9,6850184989652664,American Express,50000,11852,2026-08-05
9,3080975418875984,RuPay,100000,13235,2026-07-06
7,8851041023139231,American Express,200000,1302,2026-07-26
7,1214663804485233,MasterCard,100000,14777,2026-07-31
6,6665716331307824,American Express,200000,31808,2026-08-08
1,9744702129197398,RuPay,100000,91474,2026-08-04
5,2809048715393947,American Express,500000,82420,2026-07-17
10,3235035926640592,RuPay,500000,212347,2026-07-09
3,1208848034926267,Visa,200000,33510,2026-07-30
9,1527091044149213,MasterCard,50000,43930,2026-07-17
5,9671779260479898,Visa,50000,13671,2026-07-08
5,4892348263679681,MasterCard,1000000,709990,2026-07-04
7,6784878297562327,RuPay,50000,5705,2026-08-31
7,751969601549238,Visa,1000000,696150,2026-08-31
2,5303949341409482,RuPay,1000000,341784,2026-08-13
8,4852774443081024,MasterCard,200000,56757,2026-07-16
8,6150677741438629,MasterCard,50000,17381,2026-07-04
1,2452039976730913,American Express,200000,153880,2026-07-22
7,2702383981668123,American Express,100000,73551,2026-08-26
10,2008062689719839,MasterCard,200000,30152,2026-07-25
4,7205825518867802,RuPay,100000,39438,2026-08-20
10,8282715379823426,Visa,500000,181096,2026-08-01
8,7084838553250567,American Express,200000,173800,2026-08-26
9,7966719003492994,Visa,500000,423497,2026-07-21
5,738579044785739,MasterCard,1000000,816953,2026-08-19
1,9438950240474478,RuPay,50000,27693,2026-07-28
3,9185343905899849,RuPay,100000,23603,2026-08-20
5,5539621555260108,Visa,50000,25619,2026-08-09
7,5686408099350942,American Express,500000,215100,2026-08-16
7,4469247521921070,Visa,50000,6784,2026-08-06
4,8066469284820204,RuPay,100000,34134,2026-07-30
3,5572984501874540,MasterCard,1000000,908655,2026-08-08
3,90565747755129,RuPay,1000000,855055,2026-08-22
7,9197713096916480,RuPay,100000,96728,2026-07-26
10,5942798219457170,RuPay,100000,48447,2026-08-14
7,7786654448077790,American Express,500000,256233,2026-08-13
10,4140598590481663,American Express,200000,157849,2026-08-26
10,234827544582964,American Express,200000,59955,2026-08-22
1,4061629011776036,American Express,200000,35615,2026-08-08
3,5377907080973370,American Express,50000,37267,2026-08-26
6,5804298079300633,Visa,100000,5131,2026-08-17
1,3726801979149668,MasterCard,1000000,69599,2026-08-08
6,191600617752018,Visa,500000,378032,2026-07-17
6,1261679328543113,American Express,500000,47370,2026-08-16
7,5432406638950210,American Express,50000,32455,2026-08-02
6,6778740470257997,American Express,500000,102901,2026-07-23
4,8186016033244423,Visa,500000,347443,2026-07-16
3,9812898985776512,American Express,100000,5033,2026-08-25
5,6429023496924325,Visa,50000,24131,2026-07-17
3,7104656881023049,MasterCard,50000,5496,2026-07-19
4,3763636942056613,Visa,500000,4339,2026-07-28
9,1161481165273992,Visa,100000,79256,2026-08-15
3,5832294946545917,Visa,50000,27499,2026-07-17
6,2742345806271714,Visa,500000,256925,2026-07-30
6,4822589510967946,MasterCard,200000,168485,2026-08-24
10,1611928716772496,MasterCard,100000,41467,2026-07-15
3,9543602885644429,Visa,50000,16415,2026-07-31
10,8303172624288332,Visa,100000,26664,2026-07-24
1,4979545085703828,MasterCard,50000,49866,2026-08-26
6,8711956598845587,Visa,100000,63971,2026-08-25
5,9044243701032457,American Express,50000,25882,2026-08-30
9,5461515508880370,MasterCard,100000,21984,2026-07-04
7,4187092618392387,MasterCard,100000,29805,2026-08-19
6,7791597994439156,MasterCard,1000000,381186,2026-07-17
7,2730952438097183,MasterCard,50000,16582,2026-07-20
8,2623349376830200,MasterCard,500000,249080,2026-07-13
3,4322514065239698,American Express,200000,21694,2026-08-23
10,312807690472535,RuPay,50000,946,2026-07-24
4,3272520262053831,MasterCard,500000,178802,2026-07-17
6,1161828021763439,MasterCard,1000000,78779,2026-07-21
6,3466824411172277,RuPay,100000,2491,2026-08-29
8,2370122799455012,RuPay,500000,374465,2026-08-20
4,3065977922129813,Visa,1000000,844282,2026-07-25
6,1274826399065654,American Express,100000,52211,2026-07-16
10,3264192917393801,RuPay,1000000,936328,2026-08-01
1,4511527260823072,American Express,100000,74531,2026-08-17
8,2279653311857493,Visa,1000000,137336,2026-08-20
5,7232914925432670,MasterCard,50000,13335,2026-08-27
5,1351431063640500,MasterCard,200000,147237,2026-07-08
5,4526419229591737,Visa,500000,363659,2026-07-17
6,7903559128392239,American Express,200000,174832,2026-08-09
3,6672130184998152,Visa,1000000,375621,2026-07-23
6,5884106858035084,RuPay,100000,61982,2026-07-12
5,7683588250044599,American Express,500000,137077,2026-07-17
9,6321968435535727,Visa,100000,90149,2026-07-10
5,1365707223640137,RuPay,100000,53732,2026-07-31
6,5779421834266817,Visa,100000,11402,2026-07-31
8,1260395691976736,Visa,500000,299253,2026-08-04
2,1862906437319243,MasterCard,200000,32183,2026-08-05
8,287023080315967,American Express,500000,497042,2026-08-08
3,8182921829485288,MasterCard,100000,64551,2026-08-26
10,7968873903939118,MasterCard,200000,149856,2026-07-05
6,5853749103448543,American Express,100000,94002,2026-08-18
8,8899146676829514,American Express,100000,51444,2026-07-18
7,6683655653099730,RuPay,200000,187392,2026-07-16
9,2166109946663096,RuPay,50000,25071,2026-08-24
4,7741625599266083,Visa,50000,7346,2026-08-09
4,958649296583983,Visa,200000,71123,2026-08-11
3,3440019691431616,MasterCard,200000,141611,2026-08-14
10,6861631664135022,MasterCard,50000,24782,2026-08-28
4,2031364573388909,American Express,50000,25204,2026-07-03
4,4813397155360581,Visa,50000,32409,2026-08-26
10,5998953636427988,RuPay,500000,165664,2026-07-07
1,4513759855948635,American Express,100000,9486,2026-07-09
8,4037732820267693,MasterCard,1000000,706721,2026-07-30
3,5210629070458607,American Express,1000000,147725,2026-07-23
4,6549077901168529,MasterCard,200000,28694,2026-07-15
1,6043803779897707,Visa,50000,23094,2026-07-11
9,2550670817223940,American Express,200000,104021,2026-08-08
3,7406608878439175,RuPay,100000,53945,2026-08-18
4,3488401473213873,American Express,50000,22821,2026-07-23
3,3336103044299028,Visa,50000,16627,2026-08-31
2,8101146089894042,RuPay,500000,380662,2026-08-26
7,2658871184568581,Visa,500000,128539,2026-08-03
10,646547995751238,American Express,50000,44951,2026-08-21
5,135633486292247,RuPay,1000000,405898,2026-08-18
2,2932307356780330,RuPay,50000,17475,2026-08-03
5,2670381867795604,Visa,100000,72264,2026-07-28
4,4381125733651131,Visa,1000000,535453,2026-07-11
10,8997257480726591,RuPay,200000,83536,2026-08-09
2,2880472165596558,MasterCard,100000,59579,2026-07-06
8,2032994756565609,American Express,50000,36091,2026-07-30
10,8690098226774169,MasterCard,200000,164258,2026-08-11
2,5217537423385507,American Express,200000,36876,2026-07-16
5,2342044812397338,American Express,500000,476081,2026-08-04
2,9489009811561694,RuPay,200000,8440,2026-08-31
7,2622256419476280,American Express,100000,77595,2026-08-26
4,7976735510468686,RuPay,500000,401289,2026-08-31
2,1374115061021577,Visa,100000,70252,2026-07-19
1,2695470622018613,MasterCard,100000,80039,2026-07-19
4,6899413515307871,RuPay,200000,2402,2026-07-10
10,8667076433293738,MasterCard,50000,22351,2026-07-17
9,544870082123902,MasterCard,50000,4155,2026-08-13
6,4354595569844440,American Express,1000000,812241,2026-08-24
7,8419620498082543,American Express,200000,56245,2026-07-17
7,5061241703786145,MasterCard,50000,40919,2026-08-07
10,8027043443339063,Visa,50000,43433,2026-07-14
10,6414257011456226,Visa,50000,30141,2026-08-02
1,6946083659899593,Visa,50000,35141,2026-07-08
9,6467945163367717,Visa,50000,14885,2026-08-14
8,3062426290937160,Visa,200000,63283,2026-07-03
1,3874897141000747,Visa,500000,194556,2026-08-01
7,7778619584672086,American Express,50000,28320,2026-07-18
4,8886485230570353,American Express,500000,224240,2026-08-13
2,2517538374640627,MasterCard,200000,145061,2026-07-10
8,4721607328143665,American Express,50000,23304,2026-07-26
1,6025601903467343,MasterCard,100000,41051,2026-08-15
7,6902811087270860,MasterCard,1000000,752416,2026-07-12
6,8703341147789953,Visa,1000000,194622,2026-07-10
3,5421736498149564,American Express,200000,113718,2026-08-09
3,4596021134030154,MasterCard,50000,34119,2026-07-09
2,6229020723698793,RuPay,500000,471804,2026-07-30
9,9167212603159216,RuPay,100000,99168,2026-08-14
3,2746661762974464,MasterCard,1000000,776617,2026-07-04
9,3576031717673910,Visa,500000,327580,2026-07-07
9,2938247086022996,RuPay,100000,64396,2026-08-30
8,2135842761745526,RuPay,50000,31519,2026-07-20
1,7698075102579802,MasterCard,50000,261,2026-07-23
9,659704557617387,American Express,1000000,427520,2026-07-06
4,4841426072847815,RuPay,100000,38614,2026-07-20
7,7376009967414410,MasterCard,100000,96189,2026-07-07
7,8357361608814271,MasterCard,100000,8602,2026-08-26
1,8920835654931130,RuPay,50000,4739,2026-07-10
6,8021345697804734,Visa,500000,420694,2026-07-19
3,6754305726535700,RuPay,1000000,631394,2026-08-12
3,947619203173510,RuPay,100000,29705,2026-07-08
6,9984609370164756,Visa,50000,15373,2026-07-18
1,5238807990635798,American Express,50000,40897,2026-07-26
6,4361592611913382,American Express,1000000,825793,2026-07-13
10,7302538299151835,American Express,50000,5987,2026-07-05
4,8558258061560230,American Express,50000,18921,2026-07-28
5,2526009230635637,Visa,1000000,909210,2026-08-09
2,3400572458472538,Visa,50000,28294,2026-08-17
8,8123227390044162,MasterCard,50000,9837,2026-08-04
6,5713163123150711,American Express,50000,33370,2026-08-02
1,296942233544693,American Express,100000,80488,2026-07-28
9,637383900013869,American Express,1000000,215171,2026-08-02
1,6266237070389380,American Express,200000,79879,2026-08-04
1,2405160377892301,MasterCard,1000000,919777,2026-08-08
2,3351665931517936,Visa,1000000,296246,2026-07-22
1,9680294667429226,Visa,1000000,235324,2026-08-31
3,7214662996270165,MasterCard,50000,33835,2026-08-19
2,9161707968568185,RuPay,500000,357387,2026-07-21
4,7791166175320495,American Express,50000,12400,2026-08-01
1,6713192307209771,American Express,200000,46648,2026-07-11
3,3999535830324957,RuPay,500000,153593,2026-08-08
7,9147103345459627,Visa,200000,174785,2026-08-20
6,7664014050087102,MasterCard,100000,6402,2026-08-30
5,694483100310170,American Express,200000,90275,2026-07-24
8,7494269806475197,RuPay,50000,42930,2026-07-20
5,3790857325605778,Visa,50000,19828,2026-07-10
7,1378452005595072,American Express,100000,28096,2026-07-17
5,3173038446838776,RuPay,100000,63937,2026-07-09
3,5796688767353042,RuPay,500000,259508,2026-07-25
8,7370991472030473,RuPay,500000,8379,2026-07-14
6,177728293543218,MasterCard,1000000,857674,2026-07-29
4,8200968713678598,MasterCard,50000,12996,2026-08-06
5,217284552406768,American Express,500000,278240,2026-08-11
7,6487244542390521,MasterCard,1000000,450656,2026-08-24
9,3672790975824415,MasterCard,50000,761,2026-08-12
10,8673015320842663,American Express,500000,206865,2026-08-01
2,2848060315052686,American Express,500000,409530,2026-07-26
4,7741713706713331,RuPay,200000,128381,2026-08-30
4,8754774350347251,American Express,50000,41350,2026-08-28
2,758318802859541,RuPay,100000,61695,2026-08-24
8,396408302658485,RuPay,100000,76803,2026-07-19
9,4934927401287780,American Express,500000,204010,2026-08-14
8,9523581325147106,Visa,100000,80563,2026-08-13
6,8743840344471415,American Express,200000,157389,2026-08-31
